,index,power,Date.Time,Date,Time,year,month.April,month.August,month.December,month.February,month.January,month.July,month.June,month.March,month.May,month.November,month.October,month.September,day.of.week.Friday,day.of.week.Monday,day.of.week.Saturday,day.of.week.Sunday,day.of.week.Thursday,day.of.week.Tuesday,day.of.week.Wednesday,day.of.year,day.of.month,week,week.of.month,quarter.Q1,quarter.Q2,quarter.Q3,quarter.Q4,hour,Temperature,Dew.Point,Humidity,Speed,Gust,Pressure,Precip.Rate,Precip.Gauge,holiday.No,predict_pow,holiday.Yes,num.classes,num.students
22359,22360,292.688570658366,2016-11-19 23:00:00,2016-11-19,11:00 PM,2016,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,324,19,47,3,0,0,0,1,23,45.5,18.8,34,4,9,30.24,0.0,0.0,1,326.0578918457031,0,0,0
22360,22361,292.186106363932,2016-11-20 00:00:00,2016-11-20,12:00 AM,2016,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,325,20,47,3,0,0,0,1,0,44.1,19.5,37,0,13,30.24,0.0,0.0,1,303.2543640136719,0,0,0
22361,22362,281.475758870443,2016-11-20 01:00:00,2016-11-20,01:00 AM,2016,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,325,20,47,3,0,0,0,1,1,43.1,19.2,38,1,18,30.23,0.0,0.0,1,303.1430969238281,0,0,0
22362,22363,281.541948954264,2016-11-20 02:00:00,2016-11-20,02:00 AM,2016,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,325,20,47,3,0,0,0,1,2,42.3,19.1,39,11,21,30.23,0.0,0.0,1,290.0584411621094,0,0,0
22363,22364,274.681767781576,2016-11-20 03:00:00,2016-11-20,03:00 AM,2016,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,325,20,47,3,0,0,0,1,3,41.2,19.3,41,17,18,30.23,0.0,0.0,1,278.3803405761719,0,0,0
22364,22365,280.47426605224604,2016-11-20 04:00:00,2016-11-20,04:00 AM,2016,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,325,20,47,3,0,0,0,1,4,40.2,19.5,43,0,15,30.24,0.0,0.0,1,272.1596984863281,0,0,0
22365,22366,276.928057352702,2016-11-20 05:00:00,2016-11-20,05:00 AM,2016,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,325,20,47,3,0,0,0,1,5,39.5,18.3,42,9,17,30.24,0.0,0.0,1,272.76788330078125,0,0,0
22366,22367,268.509063720703,2016-11-20 06:00:00,2016-11-20,06:00 AM,2016,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,325,20,47,3,0,0,0,1,6,38.6,17.0,41,12,22,30.25,0.0,0.0,1,268.8374328613281,0,0,0
22367,22368,272.977617899577,2016-11-20 07:00:00,2016-11-20,07:00 AM,2016,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,325,20,47,3,0,0,0,1,7,37.8,16.8,42,12,18,30.24,0.0,0.0,1,270.55523681640625,0,0,0
22368,22369,274.63665771484403,2016-11-20 08:00:00,2016-11-20,08:00 AM,2016,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,325,20,47,3,0,0,0,1,8,37.5,16.5,42,11,19,30.25,0.0,0.0,1,251.55322265625,0,0,0
22369,22370,274.56827545166,2016-11-20 09:00:00,2016-11-20,09:00 AM,2016,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,325,20,47,3,0,0,0,1,9,39.2,15.1,37,7,17,30.26,0.0,0.0,1,250.38368225097656,0,0,0
22370,22371,260.040990193685,2016-11-20 10:00:00,2016-11-20,10:00 AM,2016,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,325,20,47,3,0,0,0,1,10,41.6,12.5,30,3,18,30.26,0.0,0.0,1,241.58322143554688,0,0,0
22371,22372,237.541712443034,2016-11-20 11:00:00,2016-11-20,11:00 AM,2016,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,325,20,47,3,0,0,0,1,11,44.2,11.5,26,1,16,30.27,0.0,0.0,1,236.8513946533203,0,0,0
22372,22373,235.59637959798198,2016-11-20 12:00:00,2016-11-20,12:00 PM,2016,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,325,20,47,3,0,0,0,1,12,47.6,10.6,22,10,18,30.25,0.0,0.0,1,235.2849884033203,0,0,0
22373,22374,232.44029744466098,2016-11-20 13:00:00,2016-11-20,01:00 PM,2016,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,325,20,47,3,0,0,0,1,13,49.1,8.6,19,2,23,30.22,0.0,0.0,1,233.84523010253906,0,0,0
22374,22375,226.79842885335302,2016-11-20 14:00:00,2016-11-20,02:00 PM,2016,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,325,20,47,3,0,0,0,1,14,50.8,10.0,19,3,18,30.2,0.0,0.0,1,240.2620391845703,0,0,0
22375,22376,233.820584615072,2016-11-20 15:00:00,2016-11-20,03:00 PM,2016,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,325,20,47,3,0,0,0,1,15,51.9,7.1,16,1,27,30.19,0.0,0.0,1,242.3499298095703,0,0,0
22376,22377,259.44802347819,2016-11-20 16:00:00,2016-11-20,04:00 PM,2016,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,325,20,47,3,0,0,0,1,16,52.3,7.5,16,14,20,30.18,0.0,0.0,1,251.70413208007812,0,0,0
22377,22378,295.080805460612,2016-11-20 17:00:00,2016-11-20,05:00 PM,2016,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,325,20,47,3,0,0,0,1,17,51.7,8.3,17,2,17,30.19,0.0,0.0,1,271.6337585449219,0,0,0
22378,22379,303.086008707682,2016-11-20 18:00:00,2016-11-20,06:00 PM,2016,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,325,20,47,3,0,0,0,1,18,50.1,10.6,20,0,4,30.19,0.0,0.0,1,300.9206848144531,0,0,0
22379,22380,331.314915974935,2016-11-20 19:00:00,2016-11-20,07:00 PM,2016,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,325,20,47,3,0,0,0,1,19,48.0,12.9,24,0,2,30.19,0.0,0.0,1,327.3332824707031,0,0,0
22380,22381,329.261235555013,2016-11-20 20:00:00,2016-11-20,08:00 PM,2016,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,325,20,47,3,0,0,0,1,20,47.0,13.9,26,0,1,30.19,0.0,0.0,1,325.51995849609375,0,0,0
22381,22382,328.431434631348,2016-11-20 21:00:00,2016-11-20,09:00 PM,2016,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,325,20,47,3,0,0,0,1,21,45.4,13.4,27,3,8,30.19,0.0,0.0,1,323.5592041015625,0,0,0
22382,22383,325.477381388346,2016-11-20 22:00:00,2016-11-20,10:00 PM,2016,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,325,20,47,3,0,0,0,1,22,44.3,12.4,27,0,10,30.18,0.0,0.0,1,323.5592041015625,0,0,0
22383,22384,324.314832051595,2016-11-20 23:00:00,2016-11-20,11:00 PM,2016,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,325,20,47,3,0,0,0,1,23,43.3,12.4,28,0,14,30.18,0.0,0.0,1,323.2481689453125,0,0,0
22384,22385,321.013631184896,2016-11-21 00:00:00,2016-11-21,12:00 AM,2016,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,326,21,47,3,0,0,0,1,0,42.3,12.3,29,2,15,30.16,0.0,0.0,1,325.21240234375,0,0,0
22385,22386,312.48095448811796,2016-11-21 01:00:00,2016-11-21,01:00 AM,2016,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,326,21,47,3,0,0,0,1,1,41.5,13.9,32,3,13,30.16,0.0,0.0,1,328.3190002441406,0,0,0
22386,22387,314.919731140137,2016-11-21 02:00:00,2016-11-21,02:00 AM,2016,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,326,21,47,3,0,0,0,1,2,40.9,15.4,35,10,13,30.16,0.0,0.0,1,320.1516418457031,0,0,0
22387,22388,317.53387451171903,2016-11-21 03:00:00,2016-11-21,03:00 AM,2016,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,326,21,47,3,0,0,0,1,3,40.1,15.9,37,1,12,30.16,0.0,0.0,1,315.6839904785156,0,0,0
22388,22389,311.260403951009,2016-11-21 04:00:00,2016-11-21,04:00 AM,2016,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,326,21,47,3,0,0,0,1,4,39.2,16.3,39,1,7,30.16,0.0,0.0,1,315.62200927734375,0,0,0
22389,22390,307.885096232096,2016-11-21 05:00:00,2016-11-21,05:00 AM,2016,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,326,21,47,3,0,0,0,1,5,37.2,17.3,44,0,0,30.16,0.0,0.0,1,318.38043212890625,0,0,0
22390,22391,309.684130350749,2016-11-21 06:00:00,2016-11-21,06:00 AM,2016,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,326,21,47,3,0,0,0,1,6,37.3,16.9,43,0,4,30.18,0.0,0.0,1,317.9049377441406,0,0,0
22391,22392,303.691670735677,2016-11-21 07:00:00,2016-11-21,07:00 AM,2016,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,326,21,47,3,0,0,0,1,7,37.0,17.1,44,0,2,30.19,0.0,0.0,1,312.97705078125,0,0,0
22392,22393,316.450523376465,2016-11-21 08:00:00,2016-11-21,08:00 AM,2016,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,326,21,47,3,0,0,0,1,8,36.8,18.0,46,0,0,30.21,0.0,0.0,1,311.0287170410156,0,7,383
22393,22394,333.39420572916697,2016-11-21 09:00:00,2016-11-21,09:00 AM,2016,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,326,21,47,3,0,0,0,1,9,41.3,16.4,36,7,7,30.21,0.0,0.0,1,317.4176330566406,0,15,974
22394,22395,349.715774536133,2016-11-21 10:00:00,2016-11-21,10:00 AM,2016,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,326,21,47,3,0,0,0,1,10,45.1,12.3,26,10,14,30.21,0.0,0.0,1,306.4790954589844,0,20,1284
22395,22396,334.312759399414,2016-11-21 11:00:00,2016-11-21,11:00 AM,2016,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,326,21,47,3,0,0,0,1,11,49.1,11.9,22,0,4,30.22,0.0,0.0,1,310.9160461425781,0,26,1412
22396,22397,325.075841267904,2016-11-21 12:00:00,2016-11-21,12:00 PM,2016,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,326,21,47,3,0,0,0,1,12,52.6,6.3,15,1,17,30.19,0.0,0.0,1,290.718505859375,0,52,1886
22397,22398,331.591405232747,2016-11-21 13:00:00,2016-11-21,01:00 PM,2016,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,326,21,47,3,0,0,0,1,13,55.9,7.4,14,2,10,30.17,0.0,0.0,1,291.5128479003906,0,56,1847
22398,22399,333.411753336589,2016-11-21 14:00:00,2016-11-21,02:00 PM,2016,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,326,21,47,3,0,0,0,1,14,57.2,6.8,13,2,5,30.14,0.0,0.0,1,310.5555725097656,0,52,1569
22399,22400,327.206532796224,2016-11-21 15:00:00,2016-11-21,03:00 PM,2016,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,326,21,47,3,0,0,0,1,15,57.6,7.1,13,1,14,30.14,0.0,0.0,1,318.6872253417969,0,83,2063
22400,22401,334.96733601887996,2016-11-21 16:00:00,2016-11-21,04:00 PM,2016,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,326,21,47,3,0,0,0,1,16,57.2,6.8,13,1,16,30.14,0.0,0.0,1,330.44378662109375,0,54,1378
22401,22402,360.47545369466104,2016-11-21 17:00:00,2016-11-21,05:00 PM,2016,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,326,21,47,3,0,0,0,1,17,55.7,8.8,15,0,15,30.16,0.0,0.0,1,342.8660583496094,0,37,963
22402,22403,352.59038289388,2016-11-21 18:00:00,2016-11-21,06:00 PM,2016,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,326,21,47,3,0,0,0,1,18,53.8,8.7,16,0,3,30.16,0.0,0.0,1,349.3127136230469,0,34,1148
22403,22404,344.88392384847,2016-11-21 19:00:00,2016-11-21,07:00 PM,2016,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,326,21,47,3,0,0,0,1,19,51.7,8.3,17,0,10,30.18,0.0,0.0,1,361.7927551269531,0,16,654
22404,22405,345.53870646158896,2016-11-21 20:00:00,2016-11-21,08:00 PM,2016,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,326,21,47,3,0,0,0,1,20,50.1,8.3,18,0,2,30.18,0.0,0.0,1,345.70941162109375,0,11,216
22405,22406,346.33949788411496,2016-11-21 21:00:00,2016-11-21,09:00 PM,2016,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,326,21,47,3,0,0,0,1,21,48.9,9.6,20,0,1,30.19,0.0,0.0,1,347.5997009277344,0,11,216
22406,22407,354.12088012695295,2016-11-21 22:00:00,2016-11-21,10:00 PM,2016,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,326,21,47,3,0,0,0,1,22,47.9,9.9,21,0,4,30.19,0.0,0.0,1,337.8266296386719,0,6,101
22407,22408,334.934684753418,2016-11-21 23:00:00,2016-11-21,11:00 PM,2016,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,326,21,47,3,0,0,0,1,23,47.3,8.3,20,0,2,30.17,0.0,0.0,1,323.5310363769531,0,0,0
22408,22409,317.462043762207,2016-11-22 00:00:00,2016-11-22,12:00 AM,2016,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,327,22,47,4,0,0,0,1,0,46.1,10.4,23,0,2,30.18,0.0,0.0,1,310.43572998046875,0,0,0
22409,22410,311.566775004069,2016-11-22 01:00:00,2016-11-22,01:00 AM,2016,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,327,22,47,4,0,0,0,1,1,43.6,12.7,28,0,0,30.18,0.0,0.0,1,317.44000244140625,0,0,0
22410,22411,307.771909077962,2016-11-22 02:00:00,2016-11-22,02:00 AM,2016,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,327,22,47,4,0,0,0,1,2,41.9,14.9,33,0,0,30.17,0.0,0.0,1,316.812744140625,0,0,0
22411,22412,298.650375366211,2016-11-22 03:00:00,2016-11-22,03:00 AM,2016,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,327,22,47,4,0,0,0,1,3,40.5,15.7,36,0,0,30.19,0.0,0.0,1,312.794677734375,0,0,0
22412,22413,303.781977335612,2016-11-22 04:00:00,2016-11-22,04:00 AM,2016,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,327,22,47,4,0,0,0,1,4,40.1,14.7,35,0,0,30.19,0.0,0.0,1,310.9464416503906,0,0,0
22413,22414,310.558883666992,2016-11-22 05:00:00,2016-11-22,05:00 AM,2016,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,327,22,47,4,0,0,0,1,5,40.2,14.1,34,0,0,30.2,0.0,0.0,1,309.5520324707031,0,0,0
22414,22415,313.89067586262996,2016-11-22 06:00:00,2016-11-22,06:00 AM,2016,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,327,22,47,4,0,0,0,1,6,40.2,16.0,37,0,0,30.21,0.0,0.0,1,310.5227966308594,0,0,0
22415,22416,315.389584859212,2016-11-22 07:00:00,2016-11-22,07:00 AM,2016,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,327,22,47,4,0,0,0,1,7,40.1,16.5,38,0,0,30.23,0.0,0.0,1,306.7291259765625,0,0,0
22416,22417,305.699282328288,2016-11-22 08:00:00,2016-11-22,08:00 AM,2016,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,327,22,47,4,0,0,0,1,8,40.8,18.4,40,0,0,30.26,0.0,0.0,1,293.74786376953125,0,3,124
22417,22418,306.37084706624296,2016-11-22 09:00:00,2016-11-22,09:00 AM,2016,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,327,22,47,4,0,0,0,1,9,46.1,14.8,28,1,6,30.28,0.0,0.0,1,305.3854064941406,0,7,208
22418,22419,325.99153645833303,2016-11-22 10:00:00,2016-11-22,10:00 AM,2016,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,327,22,47,4,0,0,0,1,10,51.1,14.6,23,4,9,30.28,0.0,0.0,1,317.8977355957031,0,21,739
22419,22420,322.47739664713504,2016-11-22 11:00:00,2016-11-22,11:00 AM,2016,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,327,22,47,4,0,0,0,1,11,54.1,15.1,21,4,6,30.29,0.0,0.0,1,308.7584228515625,0,21,766
22420,22421,312.266576131185,2016-11-22 12:00:00,2016-11-22,12:00 PM,2016,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,327,22,47,4,0,0,0,1,12,56.6,13.6,18,5,6,30.27,0.0,0.0,1,303.29052734375,0,41,1308
